"Join_Count,N,9,0","TARGET_FID,N,9,0","CLSFID,N,9,0","ADMINID,N,19,5","COUNTRYID,N,19,5","LATI,N,19,5","LENGTH,N,19,5","LONGI,N,19,5","rp00005,N,19,15","rp00010,N,19,15","rp00002,N,19,15","rp00500,N,19,15","rp00100,N,19,15","Station,C,80","rp00050,N,19,15","rp00250,N,19,15","Nr,N,10,0","rp01000,N,19,15","rp00025,N,19,15"
1,2907,224,670,148,38.613,17.295,-9.216,1.7904839775,1.8461146379,1.7064607912,2.1399174397,2.0203086097,diva_id__450,1.9685488816,2.0884587528,921,2.1913389212,1.9164041249
1,2908,225,670,148,38.452,21.261,-9.2,1.7904839775,1.8461146379,1.7064607912,2.1399174397,2.0203086097,diva_id__450,1.9685488816,2.0884587528,921,2.1913389212,1.9164041249
1,2909,226,670,148,38.43,4.674,-9.104,1.796261189,1.8512648143,1.7131850611,2.1417560489,2.0234953771,diva_id__452,1.9723190534,2.0908773731,923,2.1925979385,1.9207620407
1,2910,227,670,148,38.454,15.172,-9.019,1.7833781093,1.8341122714,1.7067504741,2.1020551441,1.9929740416,diva_id__435,1.9457701003,2.0551257468,906,2.1489506106,1.8982150197
1,2911,228,670,148,38.498,5.443,-8.938,1.7833781093,1.8341122714,1.7067504741,2.1020551441,1.9929740416,diva_id__435,1.9457701003,2.0551257468,906,2.1489506106,1.8982150197
1,2912,229,670,148,38.518,9.409,-8.876,1.7970313747,1.8507560937,1.7158868755,2.134493027,2.0189820706,diva_id__458,1.9689956633,2.084797347,929,2.1841527762,1.9186374187
1,2913,230,670,148,38.261,102.727,-8.777,1.8013344218,1.8569275816,1.7173678755,2.150532331,2.0310041293,diva_id__459,1.9792792924,2.0991083324,930,2.2019191493,1.9271696864
1,2914,231,687,148,37.793,6.063,-8.799,1.8218454615,1.8789839761,1.7355448491,2.1807502243,2.0578994289,diva_id__461,2.0047367673,2.1278967635,932,2.2335654713,1.9511786408
1,2915,232,687,148,37.702,15.038,-8.787,1.8218454615,1.8789839761,1.7355448491,2.1807502243,2.0578994289,diva_id__461,2.0047367673,2.1278967635,932,2.2335654713,1.9511786408
1,2916,233,687,148,37.538,21.433,-8.787,1.8229570161,1.8796906612,1.7372679088,2.1793186677,2.057338363,diva_id__465,2.0045523989,2.1268397135,936,2.2317596788,1.9513737722
1,2917,234,706,148,37.099,84.573,-8.951,1.8164821158,1.8715720221,1.7332756712,2.1625189332,2.0440727529,diva_id__467,1.9928161518,2.111560447,938,2.2134405756,1.9411782647
1,2918,235,706,148,37.105,8.013,-8.674,1.8319705596,1.8877574855,1.7477113538,2.1823855737,2.0624407648,diva_id__469,2.0105356446,2.1307823403,940,2.2339514971,1.9582444143
1,2919,236,706,148,37.108,1.452,-8.632,1.8319705596,1.8877574855,1.7477113538,2.1823855737,2.0624407648,diva_id__469,2.0105356446,2.1307823403,940,2.2339514971,1.9582444143
1,2920,237,706,148,37.107,4.637,-8.604,1.833823826,1.890410356,1.7483569179,2.1892614014,2.067597402,diva_id__473,2.0149483165,2.1369185296,944,2.2415664285,1.9619075865
1,2921,238,706,148,37.104,9.307,-8.542,1.833823826,1.890410356,1.7483569179,2.1892614014,2.067597402,diva_id__473,2.0149483165,2.1369185296,944,2.2415664285,1.9619075865
1,2922,239,706,148,37.1,36.563,-8.339,1.837339054,1.89512451,1.7500613171,2.200307457,2.0760657037,diva_id__475,2.0223011165,2.1468555715,946,2.2537206959,1.968136587
1,2923,240,706,148,37.085,5.803,-8.15,1.8461886476,1.9053710509,1.756800996,2.21793171,2.0906864471,diva_id__480,2.0356221162,2.1631876402,951,2.272636199,1.9801481743
1,2924,241,706,148,37.071,4.994,-8.104,1.8461886476,1.9053710509,1.756800996,2.21793171,2.0906864471,diva_id__480,2.0356221162,2.1631876402,951,2.272636199,1.9801481743
1,2925,242,706,148,37.041,10.53,-8.041,1.8433414898,1.9001228883,1.757580257,2.2000030952,2.0779201182,diva_id__482,2.0250897236,2.1474799688,953,2.2524882465,1.9718663358
1,2926,243,706,148,37.009,14.117,-7.938,1.8452125638,1.9046535223,1.7554343967,2.2185796918,2.0907785217,diva_id__484,2.0354736265,2.1635964569,955,2.2735231729,1.9797573309
1,2927,244,706,148,37.017,4.714,-7.854,1.8421214096,1.9015033197,1.7524324276,2.2151176369,2.0874434237,diva_id__486,2.032193468,2.160189022,957,2.2700065375,1.9765325207
1,2928,245,706,148,37.025,4.714,-7.813,1.8422318712,1.901727807,1.7523706677,2.2159443288,2.0880249546,diva_id__488,2.0326689076,2.1609102396,959,2.2709386276,1.9769010796
1,2929,246,706,148,37.111,41.178,-7.627,1.849030828,1.9086676857,1.7589567794,2.22362846,2.0954060963,diva_id__490,2.039918933,2.1684640171,961,2.2787530181,1.9840190135
1,2930,247,706,148,37.18,7.516,-7.425,1.8697038801,1.9297967489,1.7789410837,2.2471658592,2.1179630479,diva_id__492,2.0620516041,2.1915796034,963,2.3027119252,2.0057242479
1,2931,122,494,168,43.385,13.674,-1.816,2.3597379102,2.4349663796,2.2461146736,2.8322712989,2.6705261546,diva_id__208,2.6005322864,2.7626845239,679,2.9018077615,2.53001775
1,2932,144,485,168,41.923,11.329,-8.786,1.926720197,1.9919605525,1.8281827628,2.3365151394,2.1962449624,diva_id__296,2.135544208,2.2761674283,767,2.3968192182,2.0743919146
1,2933,135,488,168,43.559,107.17,-6.605,2.2568115787,2.3340463043,2.1401581416,2.7419468867,2.5758881864,diva_id__279,2.5040276626,2.6705043129,750,2.8133378065,2.431632585
1,2934,145,485,168,41.894,14.647,-8.879,1.926720197,1.9919605525,1.8281827628,2.3365151394,2.1962449624,diva_id__296,2.135544208,2.2761674283,767,2.3968192182,2.0743919146
1,2935,146,485,168,42.045,19.378,-8.894,1.9595812371,2.0282818522,1.8558175115,2.3911111453,2.2434012291,diva_id__300,2.1794809893,2.3275626737,771,2.4546136703,2.1150852615
1,2936,147,485,168,42.146,7.082,-8.857,1.9578203779,2.0263740208,1.8542786356,2.3884271078,2.2410331896,diva_id__302,2.1772496953,2.3250145865,773,2.451793781,2.1129917303
1,2937,148,485,168,42.224,22.104,-8.752,1.9555482758,2.0227198755,1.8540939376,2.3774739633,2.2330515101,vigo,2.1705538927,2.3153398399,451,2.4395631627,2.1075913698
1,2938,149,485,168,42.283,3.473,-8.653,1.9606628764,2.0274759763,1.8597500075,2.3803367152,2.2366850554,diva_id__306,2.1745209923,2.3185342062,777,2.44209454,2.1118945051
1,2939,150,485,168,42.299,2.39,-8.633,1.9606628764,2.0274759763,1.8597500075,2.3803367152,2.2366850554,diva_id__306,2.1745209923,2.3185342062,777,2.44209454,2.1118945051
1,2940,151,485,168,42.326,6.371,-8.604,1.9893690014,2.0598225633,1.8829576679,2.431909713,2.2804308695,diva_id__307,2.2148796577,2.3667397554,778,2.4970325517,2.1488408255
1,2941,152,485,168,42.349,0.92599,-8.58,1.9680161689,2.0356481755,1.8658664433,2.3928338155,2.2474214633,diva_id__311,2.1844954752,2.330273813,782,2.4553485861,2.1211013953
1,2942,153,485,168,42.352,4.82,-8.604,1.9680161689,2.0356481755,1.8658664433,2.3928338155,2.2474214633,diva_id__311,2.1844954752,2.330273813,782,2.4553485861,2.1211013953
1,2943,154,485,168,42.317,7.602,-8.644,1.9893690014,2.0598225633,1.8829576679,2.431909713,2.2804308695,diva_id__307,2.2148796577,2.3667397554,778,2.4970325517,2.1488408255
1,2944,155,485,168,42.292,0.16899,-8.667,1.9606628764,2.0274759763,1.8597500075,2.3803367152,2.2366850554,diva_id__306,2.1745209923,2.3185342062,777,2.44209454,2.1118945051
1,2945,156,485,168,42.279,5.042,-8.686,1.9606628764,2.0274759763,1.8597500075,2.3803367152,2.2366850554,diva_id__306,2.1745209923,2.3185342062,777,2.44209454,2.1118945051
1,2946,157,485,168,42.403,126.033,-8.768,1.9606628764,2.0274759763,1.8597500075,2.3803367152,2.2366850554,diva_id__306,2.1745209923,2.3185342062,777,2.44209454,2.1118945051
1,2947,158,485,168,42.674,27.001,-8.805,2.0367147235,2.1077242869,1.9294636189,2.4827478536,2.3300735777,diva_id__323,2.2640050524,2.4170635913,794,2.5483846252,2.1974450586
1,2948,159,485,168,42.53,30.112,-9.005,1.9864435811,2.054877664,1.8830824193,2.4162993177,2.2691624597,diva_id__325,2.2054902061,2.35299739,796,2.4795554772,2.1413443092
1,2949,160,485,168,42.723,24.346,-9.004,1.9937458091,2.0588642929,1.8953924469,2.4027752375,2.262767091,diva_id__326,2.2021797281,2.3425402584,797,2.4629666658,2.1411416698
1,2950,161,485,168,42.789,0.209,-8.916,2.0063649573,2.0740010074,1.9042091247,2.4312080017,2.285786956,diva_id__328,2.2228572059,2.368644259,799,2.4937265097,2.1594593359
1,2951,162,485,168,43.171,181.981,-9.188,2.0063649573,2.0740010074,1.9042091247,2.4312080017,2.285786956,diva_id__328,2.2228572059,2.368644259,799,2.4937265097,2.1594593359
1,2952,163,485,168,43.361,4.869,-8.479,2.1209845821,2.190579686,2.0158698426,2.5581330522,2.4084999383,diva_id__332,2.3437474507,2.4937571733,803,2.6224623863,2.2785132842
1,2953,164,485,168,43.381,9.672,-8.417,2.1209845821,2.190579686,2.0158698426,2.5581330522,2.4084999383,diva_id__332,2.3437474507,2.4937571733,803,2.6224623863,2.2785132842
1,2954,165,485,168,43.41,11.785,-8.327,2.1496113844,2.2178314973,2.0465733977,2.5781231087,2.4314462974,diva_id__336,2.3679731252,2.5150191045,807,2.6411814877,2.3040277907
1,2955,166,485,168,43.475,4.099,-8.299,2.1496113844,2.2178314973,2.0465733977,2.5781231087,2.4314462974,diva_id__336,2.3679731252,2.5150191045,807,2.6411814877,2.3040277907
1,2956,167,485,168,43.496,0.94599,-8.29,2.1496113844,2.2178314973,2.0465733977,2.5781231087,2.4314462974,diva_id__336,2.3679731252,2.5150191045,807,2.6411814877,2.3040277907
1,2957,168,485,168,43.521,5.045,-8.279,2.1348662249,2.2039486702,2.0305257923,2.5687945275,2.4202636562,diva_id__342,2.355988155,2.5048928607,813,2.6326499923,2.2912345231
1,2958,169,485,168,43.565,8.085,-8.245,2.1348662249,2.2039486702,2.0305257923,2.5687945275,2.4202636562,diva_id__342,2.355988155,2.5048928607,813,2.6326499923,2.2912345231
1,2959,170,485,168,43.72,105.151,-7.832,2.2385991357,2.31724316,2.1198171285,2.7325866862,2.5634979201,diva_id__345,2.4903261606,2.6598405029,816,2.8052802729,2.4166100931
1,2960,171,485,168,43.675,2.521,-7.365,2.2362995922,2.3128953448,2.1206112446,2.7174213114,2.5527364368,diva_id__347,2.4814704247,2.6465697915,818,2.7882216046,2.4096742811
1,2961,172,485,168,43.653,4.114,-7.345,2.2362995922,2.3128953448,2.1206112446,2.7174213114,2.5527364368,diva_id__347,2.4814704247,2.6465697915,818,2.7882216046,2.4096742811
1,2962,173,485,168,43.562,42.87,-7.171,2.2445786584,2.3220109438,2.1276268321,2.7309549001,2.5644714362,diva_id__351,2.4924270995,2.6593295824,822,2.8025284316,2.4198468415
1,2963,136,488,168,43.562,4.66,-6.104,2.2710510558,2.3491337643,2.1531168461,2.7615128079,2.5936308999,diva_id__281,2.5209813982,2.6892858449,752,2.8336875497,2.4477914736
1,2964,137,488,168,43.569,4.729,-6.062,2.2710510558,2.3491337643,2.1531168461,2.7615128079,2.5936308999,diva_id__281,2.5209813982,2.6892858449,752,2.8336875497,2.4477914736
1,2965,138,488,168,43.582,9.476,-6,2.2710510558,2.3491337643,2.1531168461,2.7615128079,2.5936308999,diva_id__281,2.5209813982,2.6892858449,752,2.8336875497,2.4477914736
1,2966,139,488,168,43.598,5.008,-5.937,2.2800232938,2.3584492168,2.1615707015,2.7726408825,2.6040210455,diva_id__287,2.5310522112,2.7000964441,758,2.8451328701,2.4575405784
1,2967,140,488,168,43.638,22.896,-5.828,2.279007875,2.3574269653,2.1605656027,2.7715825452,2.602977399,diva_id__288,2.5300149219,2.6990444271,759,2.8440682171,2.4565096937
1,2968,141,488,168,43.572,4.55,-5.726,2.2904356173,2.3689299896,2.171879641,2.7834831569,2.6147161505,diva_id__290,2.5416836298,2.7108754026,761,2.8560384146,2.468107837
1,2969,142,488,168,43.545,14.453,-5.648,2.2904356173,2.3689299896,2.171879641,2.7834831569,2.6147161505,diva_id__290,2.5416836298,2.7108754026,761,2.8560384146,2.468107837
1,2970,143,488,168,43.47,121.527,-5.055,2.3316649712,2.4109312595,2.2119431118,2.8295611553,2.659134489,diva_id__294,2.5853837643,2.7562393741,765,2.9028299237,2.5110844249
1,2971,134,492,168,43.398,27.007,-4.394,2.3366038665,2.4156222484,2.2172564389,2.8329428733,2.6630492188,diva_id__277,2.5895291505,2.759850407,748,2.9059824926,2.5154621833
1,2972,106,494,168,43.354,2.847,-3.138,2.3398105662,2.416323084,2.2242479343,2.8204094621,2.6559035465,diva_id__211,2.5847149774,2.7496349348,682,2.8911328183,2.512996853
1,2973,123,492,168,43.405,21.638,-4.177,2.3312087436,2.4084390091,2.2145620431,2.8163160359,2.6502669252,diva_id__256,2.5784105512,2.7448775878,727,2.887702833,2.5060196543
1,2974,124,492,168,43.438,4.899,-4.063,2.3353193576,2.4138126293,2.2167650435,2.8283599844,2.6595953443,diva_id__258,2.5865638475,2.7557532481,729,2.9009142249,2.5129890862
1,2975,125,492,168,43.46,14.25,-3.979,2.3361528706,2.4148495167,2.2172913848,2.830470955,2.6612690493,diva_id__260,2.5880483295,2.7576760962,731,2.903213182,2.5142829376
1,2976,126,492,168,43.477,4.711,-3.896,2.3357598486,2.414408665,2.2169706035,2.8297775001,2.6606784306,diva_id__262,2.5875022124,2.757026884,733,2.9024755164,2.5137816531
1,2977,127,492,168,43.492,14.94,-3.809,2.3375373106,2.4161733332,2.218767389,2.8314746,2.6624030379,diva_id__264,2.5892387233,2.7587358183,735,2.9041607904,2.5155301562
1,2978,128,492,168,43.502,28.734,-3.624,2.3393724712,2.4172701321,2.2217177531,2.8286718812,2.6611878355,diva_id__266,2.5887105054,2.7566160884,737,2.9006755765,2.5156940331
1,2979,129,492,168,43.477,5.026,-3.479,2.3449452362,2.4229519991,2.2271257332,2.8349299498,2.6672113291,diva_id__268,2.5946324886,2.762773237,739,2.9070344921,2.5215137508
1,2980,130,492,168,43.463,3.127,-3.445,2.3442408401,2.4218908104,2.2269602278,2.8319844285,2.6650329305,diva_id__269,2.592786056,2.760157751,740,2.9037591742,2.5200017536
1,2981,131,492,168,43.448,6.78,-3.404,2.3442408401,2.4218908104,2.2269602278,2.8319844285,2.6650329305,diva_id__269,2.592786056,2.760157751,740,2.9037591742,2.5200017536
1,2982,132,492,168,43.406,24.815,-3.268,2.34581339,2.4227630293,2.2295905404,2.8291579821,2.6637122323,diva_id__273,2.5921169578,2.7579791148,744,2.9002853859,2.5199891026
1,2983,133,492,168,43.358,2.071,-3.159,2.3398105662,2.416323084,2.2242479343,2.8204094621,2.6559035465,diva_id__211,2.5847149774,2.7496349348,682,2.8911328183,2.512996853
1,2984,107,494,168,43.355,4.635,-3.104,2.3404088066,2.4169752379,2.2247647449,2.8213463504,2.6567245178,diva_id__214,2.5854857866,2.7505219527,685,2.8921195409,2.5137171269
1,2985,108,494,168,43.357,10.763,-3.035,2.3404088066,2.4169752379,2.2247647449,2.8213463504,2.6567245178,diva_id__214,2.5854857866,2.7505219527,685,2.8921195409,2.5137171269
1,2986,109,494,168,43.416,11.178,-2.96,2.352600292,2.4311367558,2.2339807417,2.8459122213,2.677054716,diva_id__220,2.6039830327,2.7732655321,691,2.9185063858,2.5303677859
1,2987,110,494,168,43.433,13.914,-2.854,2.3463698675,2.4228094891,2.2309173362,2.8265108798,2.6621616948,diva_id__221,2.5910409496,2.7558037819,692,2.8971668554,2.5193911536
1,2988,111,494,168,43.427,11.456,-2.74,2.3492357636,2.4254339742,2.2341478536,2.8278603982,2.6640302596,diva_id__224,2.5931341274,2.757376607,695,2.8982932286,2.5217106152
1,2989,112,494,168,43.401,16.842,-2.616,2.3527581814,2.4286869309,2.2380772588,2.8296902472,2.666439464,diva_id__227,2.5957940431,2.759455709,698,2.8998740047,2.5246231071
1,2990,113,494,168,43.381,4.013,-2.524,2.353122494,2.4286830128,2.238997738,2.8277415886,2.6652825206,diva_id__233,2.5949797078,2.757847666,704,2.8975849769,2.5241539286
1,2991,114,494,168,43.372,1.054,-2.504,2.353122494,2.4286830128,2.238997738,2.8277415886,2.6652825206,diva_id__233,2.5949797078,2.757847666,704,2.8975849769,2.5241539286
1,2992,115,494,168,43.353,5.787,-2.479,2.353122494,2.4286830128,2.238997738,2.8277415886,2.6652825206,diva_id__233,2.5949797078,2.757847666,704,2.8975849769,2.5241539286
1,2993,116,494,168,43.332,4.844,-2.438,2.3526825389,2.4282082913,2.2386102931,2.8270832552,2.6646989367,diva_id__239,2.5944284711,2.7572214916,710,2.8968945077,2.5236352798
1,2994,117,494,168,43.306,14.313,-2.355,2.3526825389,2.4282082913,2.2386102931,2.8270832552,2.6646989367,diva_id__239,2.5944284711,2.7572214916,710,2.8968945077,2.5236352798
1,2995,118,494,168,43.293,14.749,-2.225,2.3590285383,2.4347028112,2.2447319708,2.8343621579,2.6716585125,diva_id__245,2.601249861,2.764363012,716,2.9043106933,2.5303174557
1,2996,119,494,168,43.294,3.832,-2.142,2.3590285383,2.4347028112,2.2447319708,2.8343621579,2.6716585125,diva_id__245,2.601249861,2.764363012,716,2.9043106933,2.5303174557
1,2997,120,494,168,43.301,4.762,-2.104,2.3633295294,2.4396451434,2.2480642962,2.8426916114,2.6786090493,diva_id__249,2.6076036829,2.7720992213,720,2.9132329622,2.536070124
1,2998,121,494,168,43.332,24.194,-1.978,2.3596718451,2.4348051837,2.2461922914,2.8316076886,2.6700670802,diva_id__252,2.6001617232,2.76210891,723,2.9010562185,2.5297363563
1,2999,8824,298,193,49.498,46.363,-2.562,4.4109006094,4.5348946916,4.2236229861,5.1897459637,4.9231522008,diva_id__9156,4.8077859634,5.075050711,9624,5.3043582899,4.6915615432
1,3000,503,625,1,39.883,48.345,19.976,0.29571157,0.3264270222,0.2493197037,0.4886448681,0.4226050392,diva_idp_med_1961,0.3940268516,0.4602328949,14577,0.5170362991,0.3652360774
1,3001,2948,80,58,59.448,136.65401,27.427,1.0568868744,1.1992844547,0.8418130585,1.951330318,1.6451680715,diva_id__3868,1.5126789014,1.8196117218,4336,2.0829536797,1.3792041749
1,3002,2949,80,58,59.238,855.09698,23.636,0.9300522166,1.0533371418,0.7438456866,1.7044431355,1.4393740972,diva_id__582,1.3246676717,1.5904038572,1053,1.8183999616,1.2091079716
1,3003,9199,80,58,58.602,474.34399,22.756,0.6992795118,0.7935579933,0.5568836037,1.2914719455,1.0887682786,diva_id__9494,1.0010499498,1.2042637977,9962,1.3786170405,0.9126791046
1,3004,9202,80,58,59.062,284.52899,22.612,0.6283481376,0.7124428687,0.5013335166,1.1565732709,0.9757652001,diva_id__9496,0.8975220088,1.0787851519,9964,1.2343051479,0.8186967843
1,3005,9209,80,58,59.038,69.493,23.319,0.9698938568,1.0855006191,0.795284236,1.6960558485,1.4474952622,diva_id__9503,1.3399327324,1.5891189159,9971,1.8029154639,1.2315700696
1,3006,9210,80,58,58.673,87.252,23.239,0.8551657974,0.9637218565,0.691205386,1.5370401317,1.3036389262,diva_id__1771,1.2026364924,1.4366251409,2242,1.6373825208,1.1008827248
1,3007,663,490,67,43.281,60.493,40.249,0.170089492,0.1800420207,0.1550574364,0.2326044171,0.2112059597,diva_id__1282,0.2019459549,0.2233982697,1753,0.2418039083,0.1926170671
1,3008,541,547,70,40.834,29.875,25.998,0.4210320695,0.4623741633,0.3585899841,0.6807146052,0.5918269409,diva_id__1050,0.5533615423,0.6424729262,1521,0.7189286349,0.5146100084
1,3009,537,553,70,40.852,4.297,24.782,0.4099102865,0.4487835081,0.3511971253,0.6540850685,0.5705056088,diva_id__1043,0.5343372915,0.6181271108,1514,0.690017028,0.4978999265
1,3010,538,547,70,40.949,38.563,24.945,0.4095286225,0.4484389291,0.3507594488,0.6539363478,0.570277153,diva_idp_med_2018,0.5340743311,0.6179440861,14634,0.6899025865,0.4976022048
1,3011,539,547,70,40.939,45.315,25.224,0.4297303069,0.4723463745,0.3653640427,0.697415068,0.6057882934,diva_idp_med_2017,0.5661375675,0.6579949557,14633,0.7368066789,0.5261918889
1,3012,540,547,70,40.859,50.218,25.64,0.4259332973,0.4666440424,0.3644447855,0.6816501358,0.5941199043,diva_id__1048,0.5562419233,0.6439924581,1519,0.7192805866,0.5180821768
1,3013,9239,547,70,40.511,65.135,25.547,0.3985372124,0.4381600503,0.3386918489,0.6474205679,0.5622293937,diva_id__9530,0.5253636204,0.6107692107,9998,0.6840454257,0.4882236111
1,3014,527,553,70,40.156,42.869,22.551,0.4017148454,0.4352319982,0.3510913592,0.6122464954,0.5401828637,diva_id__1024,0.5089979254,0.5812429327,1495,0.6432276421,0.4775810096
1,3015,528,553,70,40.463,31.135,22.586,0.4162344961,0.449610018,0.3658249256,0.6258765186,0.5541174007,diva_idp_med_2268,0.5230642382,0.5950039653,14884,0.6567267506,0.4917800784
